cliente_id,codigo,genero,pais,fecha_registro
48425,CL00048425,M,PT,2025-04-15
48426,CL00048426,M,PT,2025-06-30
48427,CL00048427,F,ES,2025-03-20
48428,CL00048428,F,ES,2024-12-08
48429,CL00048429,F,ES,2024-11-15
48430,CL00048430,M,ES,2024-12-05
48431,CL00048431,M,ES,2024-12-19
48432,CL00048432,F,ES,2025-04-13
48433,CL00048433,M,ES,2025-04-24
48434,CL00048434,F,ES,2025-09-14
48435,CL00048435,M,ES,2024-11-16
48436,CL00048436,F,ES,2025-02-04
48437,CL00048437,M,ES,2025-04-10
48438,CL00048438,F,ES,2025-09-02
48439,CL00048439,F,ES,2025-06-06
48440,CL00048440,F,PT,2025-05-04
48441,CL00048441,F,ES,2024-12-30
48442,CL00048442,M,ES,2025-06-12
48443,CL00048443,M,ES,2025-06-17
48444,CL00048444,F,PT,2025-01-08
48445,CL00048445,F,PT,2025-06-12
48446,CL00048446,F,ES,2025-05-04
48447,CL00048447,F,ES,2025-06-08
48448,CL00048448,M,ES,2025-01-01
48449,CL00048449,M,ES,2025-04-02
48450,CL00048450,M,ES,2025-03-03
48451,CL00048451,F,ES,2025-08-27
48452,CL00048452,F,ES,2025-04-04
48453,CL00048453,F,ES,2025-03-03
48454,CL00048454,F,ES,2025-03-18
48455,CL00048455,M,PT,2025-03-05
48456,CL00048456,M,ES,2025-05-15
48457,CL00048457,F,ES,2025-02-17
48458,CL00048458,M,ES,2025-08-06
48459,CL00048459,M,ES,2025-01-23
48460,CL00048460,F,ES,2025-08-22
48461,CL00048461,M,ES,2025-09-29
48462,CL00048462,F,ES,2025-09-02
48463,CL00048463,M,PT,2024-11-17
48464,CL00048464,F,ES,2025-09-09
48465,CL00048465,F,IT,2025-01-26
48466,CL00048466,M,IT,2024-12-22
48467,CL00048467,F,ES,2025-06-12
48468,CL00048468,F,ES,2025-04-18
48469,CL00048469,F,ES,2024-12-12
48470,CL00048470,M,ES,2025-08-23
48471,CL00048471,F,ES,2025-08-22
48472,CL00048472,M,ES,2025-05-21
48473,CL00048473,M,ES,2025-09-18
48474,CL00048474,M,ES,2024-12-28
48475,CL00048475,M,ES,2025-06-14
48476,CL00048476,F,ES,2025-07-19
48477,CL00048477,F,ES,2024-11-11
48478,CL00048478,F,ES,2025-09-13
48479,CL00048479,F,ES,2025-01-04
48480,CL00048480,M,PT,2025-08-14
48481,CL00048481,M,PT,2025-04-13
48482,CL00048482,F,IT,2025-06-18
48483,CL00048483,F,ES,2025-03-06
48484,CL00048484,M,ES,2025-08-15
48485,CL00048485,F,PT,2024-12-31
48486,CL00048486,M,ES,2025-03-17
48487,CL00048487,M,ES,2025-06-27
48488,CL00048488,F,ES,2025-11-04
48489,CL00048489,F,ES,2025-07-27
48490,CL00048490,F,ES,2025-05-02
48491,CL00048491,M,ES,2025-03-03
48492,CL00048492,M,ES,2025-09-18
48493,CL00048493,F,ES,2025-10-28
48494,CL00048494,F,PT,2025-05-04
48495,CL00048495,M,PT,2025-01-14
48496,CL00048496,F,ES,2024-11-28
48497,CL00048497,M,ES,2025-03-01
48498,CL00048498,F,PT,2025-06-23
48499,CL00048499,M,ES,2024-12-31
48500,CL00048500,F,IT,2025-10-19
48501,CL00048501,F,ES,2024-12-07
48502,CL00048502,M,ES,2024-12-09
48503,CL00048503,F,ES,2025-07-30
48504,CL00048504,M,ES,2025-03-02
48505,CL00048505,M,ES,2025-03-15
48506,CL00048506,F,ES,2024-12-09
48507,CL00048507,M,ES,2025-09-25
48508,CL00048508,F,PT,2025-05-19
48509,CL00048509,M,PT,2025-03-26
48510,CL00048510,F,ES,2025-07-06
48511,CL00048511,M,ES,2025-10-13
48512,CL00048512,M,PT,2025-07-27
48513,CL00048513,F,IT,2025-04-30
48514,CL00048514,F,PT,2025-05-10
48515,CL00048515,F,ES,2025-07-23
48516,CL00048516,F,ES,2025-01-16
48517,CL00048517,F,ES,2024-11-11
48518,CL00048518,F,PT,2025-02-15
48519,CL00048519,M,ES,2025-04-03
48520,CL00048520,M,ES,2025-09-23
48521,CL00048521,M,IT,2025-03-20
48522,CL00048522,M,ES,2025-01-18
48523,CL00048523,M,ES,2025-05-31
48524,CL00048524,M,PT,2025-05-09
48525,CL00048525,M,ES,2025-05-12
48526,CL00048526,F,IT,2025-10-23
48527,CL00048527,M,ES,2025-01-31
48528,CL00048528,F,ES,2025-10-07
48529,CL00048529,M,PT,2025-06-15
48530,CL00048530,F,ES,2025-10-06
48531,CL00048531,F,ES,2024-12-18
48532,CL00048532,M,ES,2025-08-22
48533,CL00048533,F,ES,2025-05-08
48534,CL00048534,M,PT,2025-05-26
48535,CL00048535,F,ES,2025-09-03
48536,CL00048536,F,ES,2025-01-24
48537,CL00048537,F,ES,2025-03-29
48538,CL00048538,M,ES,2024-12-09
48539,CL00048539,F,PT,2025-02-24
48540,CL00048540,M,ES,2025-04-21
48541,CL00048541,F,ES,2025-09-06
48542,CL00048542,M,ES,2024-12-07
48543,CL00048543,M,ES,2025-04-19
48544,CL00048544,M,ES,2025-07-25
48545,CL00048545,M,PT,2025-01-15
48546,CL00048546,M,ES,2024-11-20
48547,CL00048547,F,ES,2024-12-28
48548,CL00048548,F,ES,2025-07-13
48549,CL00048549,M,ES,2025-09-28
48550,CL00048550,F,ES,2025-06-03
48551,CL00048551,F,ES,2024-12-21
48552,CL00048552,F,ES,2025-03-05
48553,CL00048553,F,PT,2025-04-07
48554,CL00048554,F,ES,2025-03-22
48555,CL00048555,F,PT,2025-07-31
48556,CL00048556,F,ES,2025-02-27
48557,CL00048557,M,ES,2025-04-15
48558,CL00048558,F,ES,2025-01-22
48559,CL00048559,M,ES,2025-07-15
48560,CL00048560,F,ES,2025-03-10
48561,CL00048561,F,ES,2025-04-26
48562,CL00048562,M,ES,2025-07-31
48563,CL00048563,F,IT,2025-10-03
48564,CL00048564,F,ES,2025-01-15
48565,CL00048565,M,ES,2025-09-29
48566,CL00048566,M,ES,2025-09-12
48567,CL00048567,F,PT,2025-04-18
48568,CL00048568,M,ES,2025-09-04
48569,CL00048569,F,PT,2025-10-07
48570,CL00048570,F,PT,2025-02-27
48571,CL00048571,F,ES,2025-07-01
48572,CL00048572,M,ES,2025-01-31
48573,CL00048573,M,ES,2025-04-22
48574,CL00048574,F,ES,2024-11-07
48575,CL00048575,M,ES,2025-04-11
48576,CL00048576,F,ES,2025-07-09
48577,CL00048577,F,ES,2025-07-15
48578,CL00048578,F,ES,2025-02-21
48579,CL00048579,M,ES,2024-11-14
48580,CL00048580,F,ES,2025-09-08
48581,CL00048581,M,ES,2025-01-14
48582,CL00048582,F,ES,2025-09-20
48583,CL00048583,F,ES,2025-08-09
48584,CL00048584,F,ES,2025-06-24
48585,CL00048585,M,ES,2025-09-09
48586,CL00048586,M,ES,2025-08-04
48587,CL00048587,F,ES,2025-07-15
48588,CL00048588,F,ES,2025-06-08
48589,CL00048589,M,ES,2025-03-29
48590,CL00048590,M,ES,2025-01-10
48591,CL00048591,M,ES,2025-06-29
48592,CL00048592,F,ES,2024-12-11
48593,CL00048593,F,IT,2025-01-19
48594,CL00048594,F,ES,2025-02-11
48595,CL00048595,F,ES,2025-04-10
48596,CL00048596,F,ES,2025-05-14
48597,CL00048597,M,ES,2025-09-20
48598,CL00048598,M,ES,2025-08-13
48599,CL00048599,M,ES,2024-12-05
48600,CL00048600,M,ES,2025-07-09
48601,CL00048601,F,ES,2024-12-20
48602,CL00048602,F,PT,2025-09-07
48603,CL00048603,F,ES,2024-12-29
48604,CL00048604,F,ES,2024-11-12
48605,CL00048605,F,IT,2024-12-09
48606,CL00048606,M,ES,2025-10-31
48607,CL00048607,M,ES,2025-04-10
48608,CL00048608,F,ES,2024-12-18
48609,CL00048609,M,IT,2025-01-11
48610,CL00048610,F,ES,2025-05-31
48611,CL00048611,M,ES,2025-01-23
48612,CL00048612,M,PT,2025-03-14
48613,CL00048613,M,ES,2024-12-19
48614,CL00048614,F,ES,2025-01-26
48615,CL00048615,F,ES,2025-09-14
48616,CL00048616,F,ES,2025-08-07
48617,CL00048617,M,ES,2025-10-24
48618,CL00048618,M,IT,2025-05-28
48619,CL00048619,F,ES,2025-09-10
48620,CL00048620,F,ES,2025-02-25
48621,CL00048621,F,ES,2025-01-26
48622,CL00048622,M,ES,2025-02-11
48623,CL00048623,M,ES,2025-08-14
48624,CL00048624,M,ES,2025-05-05
48625,CL00048625,F,ES,2025-04-08
48626,CL00048626,F,PT,2025-10-26
48627,CL00048627,F,ES,2025-03-30
48628,CL00048628,M,ES,2025-07-07
48629,CL00048629,M,ES,2025-03-14
48630,CL00048630,F,ES,2025-04-10
48631,CL00048631,M,ES,2025-02-05
48632,CL00048632,F,IT,2025-10-02
48633,CL00048633,M,ES,2025-05-01
48634,CL00048634,F,ES,2025-10-16
48635,CL00048635,M,IT,2024-11-12
48636,CL00048636,F,ES,2024-12-30
48637,CL00048637,M,IT,2025-01-27
48638,CL00048638,F,ES,2025-05-29
48639,CL00048639,F,ES,2025-05-15
48640,CL00048640,F,IT,2025-08-06
48641,CL00048641,F,PT,2025-05-07
48642,CL00048642,M,ES,2025-05-27
48643,CL00048643,F,PT,2025-04-07
48644,CL00048644,M,ES,2024-11-23
48645,CL00048645,M,ES,2024-12-14
48646,CL00048646,F,ES,2025-10-07
48647,CL00048647,M,ES,2024-12-09
48648,CL00048648,F,ES,2025-10-20
48649,CL00048649,F,ES,2025-04-26
48650,CL00048650,M,ES,2025-02-21
48651,CL00048651,F,ES,2025-05-13
48652,CL00048652,F,PT,2025-03-14
48653,CL00048653,M,ES,2025-03-03
48654,CL00048654,M,ES,2025-01-21
48655,CL00048655,F,PT,2025-08-26
48656,CL00048656,M,ES,2024-12-27
48657,CL00048657,M,ES,2025-09-01
48658,CL00048658,M,ES,2025-02-11
48659,CL00048659,F,ES,2024-12-31
48660,CL00048660,M,IT,2025-06-10
48661,CL00048661,M,PT,2025-10-18
48662,CL00048662,M,ES,2025-06-17
48663,CL00048663,M,ES,2025-10-02
48664,CL00048664,M,IT,2025-03-14
48665,CL00048665,M,ES,2025-06-21
48666,CL00048666,F,IT,2025-03-08
48667,CL00048667,F,ES,2025-07-08
48668,CL00048668,F,PT,2025-02-23
48669,CL00048669,M,ES,2025-04-15
48670,CL00048670,F,IT,2024-12-13
48671,CL00048671,M,ES,2025-06-17
48672,CL00048672,M,ES,2025-02-15
48673,CL00048673,M,ES,2025-03-31
48674,CL00048674,M,ES,2025-06-22
48675,CL00048675,F,IT,2025-10-31
48676,CL00048676,M,ES,2025-02-16
48677,CL00048677,F,ES,2025-09-26
48678,CL00048678,F,PT,2025-08-13
48679,CL00048679,F,ES,2025-05-28
48680,CL00048680,F,PT,2025-07-27
48681,CL00048681,M,PT,2025-08-08
48682,CL00048682,F,ES,2025-02-05
48683,CL00048683,M,PT,2025-07-11
48684,CL00048684,F,ES,2025-09-21
48685,CL00048685,F,ES,2025-09-22
48686,CL00048686,M,ES,2024-11-23
48687,CL00048687,F,ES,2025-02-08
48688,CL00048688,M,IT,2025-10-26
48689,CL00048689,M,ES,2025-03-21
48690,CL00048690,F,PT,2025-10-09
48691,CL00048691,M,ES,2025-04-07
48692,CL00048692,F,ES,2025-02-26
48693,CL00048693,M,ES,2025-08-15
48694,CL00048694,M,ES,2025-05-04
48695,CL00048695,F,PT,2025-02-25
48696,CL00048696,F,ES,2025-07-02
48697,CL00048697,F,ES,2025-07-06
48698,CL00048698,M,ES,2024-11-22
48699,CL00048699,F,PT,2025-01-28
48700,CL00048700,M,ES,2025-04-12
48701,CL00048701,F,ES,2024-11-13
48702,CL00048702,F,ES,2025-10-02
48703,CL00048703,F,ES,2025-10-07
48704,CL00048704,M,ES,2025-08-05
48705,CL00048705,M,ES,2025-06-10
48706,CL00048706,M,ES,2024-11-15
48707,CL00048707,F,ES,2025-02-04
48708,CL00048708,F,ES,2025-11-01
48709,CL00048709,M,ES,2025-01-07
48710,CL00048710,F,PT,2025-04-13
48711,CL00048711,M,ES,2025-03-22
48712,CL00048712,F,PT,2025-09-10
48713,CL00048713,M,ES,2025-03-08
48714,CL00048714,M,PT,2025-05-14
48715,CL00048715,M,PT,2024-12-19
48716,CL00048716,M,ES,2024-12-21
48717,CL00048717,M,ES,2024-11-06
48718,CL00048718,F,ES,2025-09-16
48719,CL00048719,M,ES,2025-06-28
48720,CL00048720,M,ES,2024-12-31
48721,CL00048721,M,ES,2025-06-06
48722,CL00048722,M,ES,2025-04-08
48723,CL00048723,M,PT,2025-08-06
48724,CL00048724,F,ES,2025-07-25
48725,CL00048725,M,ES,2025-02-28
48726,CL00048726,M,ES,2025-09-24
48727,CL00048727,M,ES,2025-11-01
48728,CL00048728,F,ES,2025-02-26
48729,CL00048729,M,PT,2025-03-14
48730,CL00048730,M,ES,2025-08-14
48731,CL00048731,M,PT,2025-06-17
48732,CL00048732,F,ES,2025-07-14
48733,CL00048733,M,ES,2025-03-07
48734,CL00048734,M,ES,2025-03-11
48735,CL00048735,F,ES,2024-12-02
48736,CL00048736,F,ES,2025-07-13
48737,CL00048737,F,ES,2025-02-18
48738,CL00048738,M,ES,2025-09-20
48739,CL00048739,M,ES,2025-01-09
48740,CL00048740,M,ES,2025-02-26
48741,CL00048741,F,ES,2025-03-28
48742,CL00048742,F,ES,2024-11-21
48743,CL00048743,F,ES,2024-12-22
48744,CL00048744,F,ES,2025-04-14
48745,CL00048745,M,ES,2025-08-31
48746,CL00048746,F,PT,2025-05-30
48747,CL00048747,M,ES,2025-10-31
48748,CL00048748,M,ES,2025-09-08
48749,CL00048749,M,ES,2025-03-11
48750,CL00048750,F,ES,2025-05-15
48751,CL00048751,F,ES,2025-01-30
48752,CL00048752,M,ES,2025-09-21
48753,CL00048753,F,ES,2024-12-31
48754,CL00048754,F,PT,2025-06-29
48755,CL00048755,M,ES,2024-12-15
48756,CL00048756,M,ES,2024-11-12
48757,CL00048757,F,ES,2025-05-05
48758,CL00048758,F,ES,2025-10-04
48759,CL00048759,F,ES,2025-05-10
48760,CL00048760,F,ES,2025-08-16
48761,CL00048761,M,IT,2025-03-19
48762,CL00048762,M,ES,2024-11-30
48763,CL00048763,F,ES,2025-09-22
48764,CL00048764,F,ES,2025-04-24
48765,CL00048765,M,PT,2025-06-15
48766,CL00048766,M,ES,2025-10-04
48767,CL00048767,F,ES,2025-09-02
48768,CL00048768,M,ES,2025-07-20
48769,CL00048769,F,ES,2025-08-10
48770,CL00048770,F,ES,2025-08-21
48771,CL00048771,F,PT,2024-11-08
48772,CL00048772,M,ES,2025-01-26
48773,CL00048773,F,ES,2025-07-20
48774,CL00048774,F,PT,2025-10-16
48775,CL00048775,M,IT,2024-12-15
48776,CL00048776,F,IT,2025-07-15
48777,CL00048777,M,ES,2025-07-24
48778,CL00048778,F,ES,2025-08-18
48779,CL00048779,F,ES,2024-12-16
48780,CL00048780,M,ES,2025-10-09
48781,CL00048781,F,ES,2025-06-23
48782,CL00048782,F,ES,2025-10-21
48783,CL00048783,F,ES,2025-04-04
48784,CL00048784,M,PT,2025-09-09
48785,CL00048785,F,ES,2024-11-30
48786,CL00048786,M,ES,2025-09-15
48787,CL00048787,F,ES,2025-04-22
48788,CL00048788,M,ES,2025-08-07
48789,CL00048789,M,ES,2025-01-23
48790,CL00048790,F,ES,2025-10-07
48791,CL00048791,F,ES,2025-08-27
48792,CL00048792,F,ES,2025-08-28
48793,CL00048793,M,ES,2025-06-21
48794,CL00048794,F,ES,2025-03-09
48795,CL00048795,F,ES,2024-11-13
48796,CL00048796,M,IT,2025-03-27
48797,CL00048797,M,ES,2025-01-19
48798,CL00048798,F,ES,2025-06-25
48799,CL00048799,F,PT,2025-04-11
48800,CL00048800,M,PT,2025-10-12
48801,CL00048801,F,ES,2025-10-02
48802,CL00048802,F,PT,2025-03-21
48803,CL00048803,F,ES,2025-06-27
48804,CL00048804,F,PT,2025-04-12
48805,CL00048805,F,IT,2025-06-20
48806,CL00048806,F,ES,2025-03-06
48807,CL00048807,M,PT,2025-10-23
48808,CL00048808,M,ES,2025-02-26
48809,CL00048809,F,ES,2024-12-03
48810,CL00048810,M,ES,2025-04-16
48811,CL00048811,F,PT,2025-07-02
48812,CL00048812,F,ES,2025-10-09
48813,CL00048813,F,ES,2025-07-18
48814,CL00048814,F,ES,2025-03-20
48815,CL00048815,F,ES,2025-02-10
48816,CL00048816,F,ES,2025-04-10
48817,CL00048817,F,ES,2025-09-17
48818,CL00048818,M,ES,2024-11-15
48819,CL00048819,M,ES,2025-06-21
48820,CL00048820,M,ES,2024-12-04
48821,CL00048821,F,ES,2025-02-21
48822,CL00048822,F,PT,2025-10-31
48823,CL00048823,M,ES,2025-01-28
48824,CL00048824,M,ES,2024-11-17
48825,CL00048825,M,ES,2025-03-13
48826,CL00048826,F,ES,2025-07-09
48827,CL00048827,F,ES,2025-09-24
48828,CL00048828,F,IT,2025-08-16
48829,CL00048829,F,ES,2025-04-24
48830,CL00048830,M,ES,2025-11-01
48831,CL00048831,M,ES,2025-03-01
48832,CL00048832,F,PT,2025-03-26
48833,CL00048833,M,ES,2025-07-07
48834,CL00048834,F,ES,2025-03-09
48835,CL00048835,F,ES,2025-02-28
48836,CL00048836,M,PT,2025-06-20
48837,CL00048837,F,IT,2025-04-27
48838,CL00048838,F,ES,2025-09-18
48839,CL00048839,M,ES,2025-07-09
48840,CL00048840,F,ES,2025-05-22
48841,CL00048841,M,ES,2025-07-05
48842,CL00048842,F,ES,2025-02-06
48843,CL00048843,M,PT,2025-08-19
48844,CL00048844,F,ES,2025-03-10
48845,CL00048845,F,PT,2025-09-23
48846,CL00048846,F,ES,2025-01-15
48847,CL00048847,F,ES,2024-11-07
48848,CL00048848,M,ES,2025-10-07
48849,CL00048849,F,ES,2025-05-22
48850,CL00048850,F,ES,2025-02-23
48851,CL00048851,M,ES,2024-12-30
48852,CL00048852,F,ES,2025-06-07
48853,CL00048853,M,ES,2025-10-15
48854,CL00048854,M,PT,2025-08-19
48855,CL00048855,F,ES,2024-12-19
48856,CL00048856,M,ES,2025-02-09
48857,CL00048857,F,ES,2025-02-24
48858,CL00048858,M,ES,2025-02-23
48859,CL00048859,M,ES,2025-06-15
48860,CL00048860,M,ES,2025-02-23
48861,CL00048861,F,ES,2025-08-14
48862,CL00048862,F,ES,2025-04-04
48863,CL00048863,M,ES,2025-05-31
48864,CL00048864,M,ES,2025-11-02
48865,CL00048865,F,ES,2025-10-31
48866,CL00048866,F,ES,2025-05-25
48867,CL00048867,M,ES,2025-01-18
48868,CL00048868,F,ES,2025-03-09
48869,CL00048869,F,PT,2025-02-25
48870,CL00048870,F,ES,2025-06-13
48871,CL00048871,M,ES,2025-05-29
48872,CL00048872,F,ES,2025-05-24
48873,CL00048873,F,ES,2025-02-21
48874,CL00048874,F,ES,2025-02-17
48875,CL00048875,F,ES,2025-05-15
48876,CL00048876,F,PT,2025-02-25
48877,CL00048877,F,ES,2025-03-16
48878,CL00048878,F,ES,2025-08-17
48879,CL00048879,M,ES,2025-10-04
48880,CL00048880,F,ES,2025-05-31
48881,CL00048881,F,ES,2025-09-01
48882,CL00048882,M,PT,2025-01-28
48883,CL00048883,F,ES,2025-07-21
48884,CL00048884,M,ES,2025-02-28
48885,CL00048885,M,ES,2024-12-10
48886,CL00048886,F,PT,2025-04-29
48887,CL00048887,M,PT,2024-11-10
48888,CL00048888,F,ES,2025-07-26
48889,CL00048889,M,ES,2025-02-03
48890,CL00048890,F,IT,2024-12-16
48891,CL00048891,M,PT,2025-10-05
48892,CL00048892,F,ES,2024-12-31
48893,CL00048893,F,ES,2025-06-15
48894,CL00048894,F,ES,2025-02-27
48895,CL00048895,F,ES,2025-04-10
48896,CL00048896,M,ES,2025-02-15
48897,CL00048897,M,IT,2024-11-13
48898,CL00048898,F,IT,2025-04-27
48899,CL00048899,F,ES,2025-01-09
48900,CL00048900,M,ES,2025-09-04
48901,CL00048901,F,PT,2025-10-25
48902,CL00048902,M,PT,2025-02-18
48903,CL00048903,M,ES,2024-12-31
48904,CL00048904,M,ES,2025-08-03
48905,CL00048905,M,ES,2025-08-19
48906,CL00048906,M,ES,2025-09-02
48907,CL00048907,M,ES,2025-03-25
48908,CL00048908,F,ES,2025-02-27
48909,CL00048909,M,ES,2025-06-17
48910,CL00048910,M,ES,2025-04-16
48911,CL00048911,M,ES,2025-09-27
48912,CL00048912,F,IT,2025-01-22
48913,CL00048913,M,PT,2025-01-31
48914,CL00048914,F,ES,2024-11-17
48915,CL00048915,M,ES,2025-03-28
48916,CL00048916,M,ES,2025-02-15
48917,CL00048917,F,ES,2025-04-04
48918,CL00048918,M,PT,2025-08-12
48919,CL00048919,F,ES,2025-02-24
48920,CL00048920,F,PT,2025-04-29
48921,CL00048921,M,ES,2024-12-24
48922,CL00048922,F,PT,2025-06-14
48923,CL00048923,M,PT,2025-08-11
48924,CL00048924,M,ES,2025-04-21
48925,CL00048925,F,ES,2025-10-11
48926,CL00048926,M,PT,2025-07-22
48927,CL00048927,M,ES,2025-05-07
48928,CL00048928,F,ES,2025-02-14
48929,CL00048929,M,ES,2025-07-16
48930,CL00048930,M,PT,2025-02-23
48931,CL00048931,M,ES,2024-12-14
48932,CL00048932,M,ES,2024-11-20
48933,CL00048933,F,ES,2025-05-26
48934,CL00048934,F,ES,2025-07-20
48935,CL00048935,M,ES,2025-02-10
48936,CL00048936,F,ES,2024-11-17
48937,CL00048937,M,ES,2025-04-14
48938,CL00048938,M,PT,2025-09-10
48939,CL00048939,M,PT,2025-06-01
48940,CL00048940,M,ES,2025-10-30
48941,CL00048941,F,ES,2025-08-12
48942,CL00048942,F,ES,2025-05-18
48943,CL00048943,F,ES,2025-06-08
48944,CL00048944,M,ES,2025-04-29
48945,CL00048945,M,ES,2025-04-21
48946,CL00048946,F,ES,2025-06-04
48947,CL00048947,F,ES,2025-04-09
48948,CL00048948,F,ES,2025-08-20
48949,CL00048949,M,ES,2024-11-20
48950,CL00048950,F,ES,2025-09-13
48951,CL00048951,F,PT,2025-10-24
48952,CL00048952,F,ES,2025-03-02
48953,CL00048953,M,ES,2024-12-13
48954,CL00048954,M,PT,2025-06-09
48955,CL00048955,M,ES,2024-12-31
48956,CL00048956,M,ES,2025-06-02
48957,CL00048957,M,ES,2025-01-29
48958,CL00048958,F,ES,2025-08-14
48959,CL00048959,M,ES,2025-04-30
48960,CL00048960,M,ES,2025-10-09
48961,CL00048961,F,ES,2025-10-17
48962,CL00048962,F,IT,2025-10-01
48963,CL00048963,M,ES,2025-01-17
48964,CL00048964,M,ES,2025-02-24
48965,CL00048965,F,ES,2024-11-08
48966,CL00048966,F,ES,2025-09-08
48967,CL00048967,F,ES,2025-09-01
48968,CL00048968,F,ES,2025-03-09
48969,CL00048969,M,ES,2025-06-04
48970,CL00048970,M,ES,2024-11-10
48971,CL00048971,M,PT,2025-05-06
48972,CL00048972,M,ES,2024-11-18
48973,CL00048973,F,ES,2025-11-03
48974,CL00048974,F,ES,2025-07-31
48975,CL00048975,F,ES,2025-04-18
48976,CL00048976,F,ES,2025-07-08
48977,CL00048977,M,ES,2025-06-26
48978,CL00048978,M,ES,2025-06-29
48979,CL00048979,F,ES,2025-08-04
48980,CL00048980,F,ES,2025-03-16
48981,CL00048981,F,ES,2025-05-13
48982,CL00048982,F,ES,2025-08-26
48983,CL00048983,M,ES,2025-04-23
48984,CL00048984,F,ES,2025-07-30
48985,CL00048985,F,ES,2025-11-01
48986,CL00048986,M,ES,2024-12-23
48987,CL00048987,M,ES,2025-06-02
48988,CL00048988,F,ES,2024-11-22
48989,CL00048989,M,PT,2025-04-24
48990,CL00048990,F,ES,2025-01-28
48991,CL00048991,M,ES,2025-10-21
48992,CL00048992,F,ES,2025-04-05
48993,CL00048993,M,ES,2024-12-12
48994,CL00048994,F,ES,2025-07-15
48995,CL00048995,M,ES,2025-07-06
48996,CL00048996,M,ES,2024-11-29
48997,CL00048997,F,ES,2025-09-24
48998,CL00048998,M,ES,2025-01-29
48999,CL00048999,F,IT,2025-02-08
49000,CL00049000,M,ES,2024-11-12
49001,CL00049001,F,ES,2024-12-16
49002,CL00049002,F,ES,2025-04-04
49003,CL00049003,F,ES,2025-07-23
49004,CL00049004,M,ES,2025-08-07
49005,CL00049005,F,ES,2025-01-29
49006,CL00049006,F,ES,2025-10-06
49007,CL00049007,F,ES,2025-01-21
49008,CL00049008,M,PT,2024-12-06
49009,CL00049009,F,ES,2025-09-11
49010,CL00049010,F,ES,2025-09-20
49011,CL00049011,M,ES,2025-07-08
49012,CL00049012,F,PT,2025-07-22
49013,CL00049013,M,ES,2025-06-01
49014,CL00049014,F,ES,2025-07-19
49015,CL00049015,F,PT,2025-01-18
49016,CL00049016,M,ES,2025-05-26
49017,CL00049017,F,ES,2025-10-19
49018,CL00049018,F,ES,2024-12-08
49019,CL00049019,M,ES,2025-08-13
49020,CL00049020,M,ES,2025-07-31
49021,CL00049021,M,PT,2025-03-23
49022,CL00049022,M,ES,2025-08-15
49023,CL00049023,M,ES,2025-02-04
49024,CL00049024,F,ES,2025-05-07
49025,CL00049025,F,PT,2024-12-20
49026,CL00049026,M,PT,2025-06-19
49027,CL00049027,M,ES,2024-12-04
49028,CL00049028,M,IT,2025-08-02
49029,CL00049029,M,ES,2024-11-20
49030,CL00049030,F,ES,2025-01-07
49031,CL00049031,F,ES,2025-10-22
49032,CL00049032,M,PT,2025-02-04
49033,CL00049033,M,ES,2025-07-27
49034,CL00049034,M,ES,2025-09-09
49035,CL00049035,F,ES,2025-09-12
49036,CL00049036,F,ES,2025-10-04
49037,CL00049037,F,ES,2025-06-27
49038,CL00049038,F,ES,2025-02-01
49039,CL00049039,M,ES,2025-03-26
49040,CL00049040,F,ES,2024-11-09
49041,CL00049041,F,IT,2025-09-01
49042,CL00049042,M,ES,2025-02-08
49043,CL00049043,M,ES,2025-04-17
49044,CL00049044,F,ES,2025-06-17
49045,CL00049045,F,PT,2024-12-17
49046,CL00049046,M,ES,2025-04-09
49047,CL00049047,M,ES,2025-03-22
49048,CL00049048,F,ES,2025-07-07
49049,CL00049049,F,ES,2025-06-03
49050,CL00049050,M,ES,2025-03-22
49051,CL00049051,M,ES,2025-04-12
49052,CL00049052,M,PT,2025-04-16
49053,CL00049053,M,ES,2025-08-04
49054,CL00049054,F,ES,2025-07-06
49055,CL00049055,F,ES,2024-12-15
49056,CL00049056,M,ES,2025-07-03
49057,CL00049057,M,PT,2025-07-03
49058,CL00049058,F,ES,2025-04-11
49059,CL00049059,M,ES,2025-04-03
49060,CL00049060,F,ES,2025-02-19
49061,CL00049061,F,IT,2025-05-21
49062,CL00049062,M,ES,2025-02-06
49063,CL00049063,F,ES,2025-07-26
49064,CL00049064,F,ES,2025-08-21
49065,CL00049065,F,ES,2025-05-30
49066,CL00049066,F,ES,2025-05-10
49067,CL00049067,F,ES,2025-10-24
49068,CL00049068,M,PT,2025-07-21
49069,CL00049069,M,PT,2024-11-29
49070,CL00049070,F,PT,2025-08-06
49071,CL00049071,F,ES,2025-02-13
49072,CL00049072,M,ES,2025-10-14
49073,CL00049073,M,PT,2025-03-23
49074,CL00049074,F,PT,2025-07-02
49075,CL00049075,F,ES,2024-12-08
49076,CL00049076,F,PT,2025-05-27
49077,CL00049077,M,ES,2025-10-11
49078,CL00049078,M,PT,2025-06-24
49079,CL00049079,F,ES,2025-04-23
49080,CL00049080,M,ES,2025-01-09
49081,CL00049081,F,ES,2025-08-23
49082,CL00049082,M,ES,2025-09-30
49083,CL00049083,M,PT,2025-08-10
49084,CL00049084,M,PT,2025-07-31
49085,CL00049085,F,ES,2025-09-03
49086,CL00049086,F,ES,2025-09-06
49087,CL00049087,M,ES,2025-10-25
49088,CL00049088,F,ES,2025-09-15
49089,CL00049089,M,ES,2024-12-14
