mov_id,fecha,ingrediente_id,tipo,cantidad,costo_unitario,proveedor_id
55119,2025-09-10,456,entrada,0.89,2.92,49
55120,2025-08-20,172,entrada,1.12,3.2,83
55121,2025-10-27,406,entrada,4.63,6.57,142
55122,2025-05-22,203,salida,1.04,7.68,38
55123,2025-04-10,452,salida,4.88,9.13,120
55124,2024-12-14,362,salida,4.53,8.74,136
55125,2025-05-24,21,salida,0.35,5.42,152
55126,2025-10-28,228,salida,3.68,1.43,65
55127,2025-01-31,486,salida,4.02,2.89,100
55128,2025-06-24,381,salida,0.57,8.87,185
55129,2025-05-01,435,salida,2.75,3.07,14
55130,2025-08-28,91,entrada,5.01,7.25,123
55131,2025-09-10,91,entrada,2.69,4.24,119
55132,2024-12-02,286,salida,1.37,5.07,132
55133,2025-08-28,422,entrada,1.53,4.11,112
55134,2025-03-07,138,salida,4.91,9.57,32
55135,2025-07-26,300,salida,4.44,8.36,174
55136,2025-10-08,208,salida,1.01,2.24,142
55137,2025-01-18,272,salida,3.1,1.79,11
55138,2025-08-05,268,entrada,3.2,4.01,161
55139,2025-07-27,257,salida,0.96,4.54,188
55140,2025-07-24,157,salida,1.78,9.14,98
55141,2025-04-21,471,salida,0.51,10.11,177
55142,2025-08-05,171,entrada,2.9,5.35,88
55143,2025-05-15,10,salida,2.01,0.22,134
55144,2025-03-26,11,salida,2.35,8.13,150
55145,2025-05-29,74,salida,3.53,0.21,157
55146,2024-11-13,315,entrada,3.25,3.29,58
55147,2025-01-10,412,entrada,2.32,2.52,121
55148,2024-12-07,486,salida,3.47,7.75,181
55149,2025-04-21,88,salida,2.38,5.18,186
55150,2024-11-22,222,entrada,1.58,1.56,42
55151,2025-06-22,52,entrada,1.32,4.6,154
55152,2025-01-05,206,entrada,2.24,9.61,1
55153,2024-11-12,422,salida,2.85,1.45,197
55154,2025-01-17,24,salida,0.6,2.96,109
55155,2025-01-13,482,salida,4.61,10.19,36
55156,2025-05-24,57,salida,4.61,1.44,58
55157,2025-07-07,408,entrada,2.93,2.77,60
55158,2025-05-09,84,salida,2.16,0.52,127
55159,2025-10-01,45,entrada,3.04,2.06,157
55160,2025-05-04,383,entrada,2.32,0.92,15
55161,2025-01-20,457,salida,3.12,3.53,81
55162,2025-01-16,9,salida,2.37,7.26,70
55163,2025-04-18,444,salida,1.0,9.97,151
55164,2025-03-23,60,salida,4.61,9.48,164
55165,2025-04-29,422,entrada,4.87,1.84,119
55166,2024-12-11,267,entrada,1.07,0.89,122
55167,2025-07-02,155,salida,2.54,1.34,14
55168,2025-02-27,167,entrada,0.31,8.14,52
55169,2025-04-15,253,salida,3.7,8.17,68
55170,2025-05-27,419,entrada,1.69,1.6,42
55171,2025-01-24,383,entrada,0.2,1.62,71
55172,2025-06-21,384,entrada,4.2,0.42,48
55173,2025-04-10,259,entrada,4.46,7.25,116
55174,2025-07-25,221,entrada,4.58,10.16,44
55175,2025-06-27,6,salida,0.36,3.16,78
55176,2025-07-13,139,entrada,4.5,0.98,191
55177,2025-02-14,249,salida,1.37,7.82,108
55178,2025-05-06,446,entrada,2.57,7.87,134
55179,2025-03-27,281,entrada,4.6,5.28,165
55180,2025-09-14,50,entrada,3.92,9.6,55
55181,2025-01-27,471,salida,0.92,0.2,0
55182,2025-02-18,485,salida,2.96,7.39,125
55183,2025-07-17,403,salida,2.79,5.76,105
55184,2025-06-02,98,salida,0.45,10.08,75
55185,2025-04-10,98,entrada,0.77,0.6,148
55186,2025-06-08,37,salida,3.34,8.85,91
55187,2025-07-30,284,salida,4.29,2.88,95
55188,2025-02-09,319,entrada,1.34,5.94,20
55189,2025-06-14,233,entrada,4.57,6.63,153
55190,2025-08-02,205,entrada,5.06,5.88,103
55191,2025-04-11,160,entrada,1.16,3.26,118
55192,2025-04-21,111,salida,1.39,0.53,29
55193,2025-05-15,457,salida,3.56,2.27,97
55194,2025-08-20,113,salida,0.92,1.82,189
55195,2025-08-18,99,salida,3.89,5.92,130
55196,2025-06-07,351,entrada,2.19,4.35,163
55197,2025-08-13,56,entrada,3.85,1.77,41
55198,2025-09-07,30,salida,2.82,4.45,38
55199,2025-06-28,169,salida,2.15,3.63,67
55200,2025-03-21,124,salida,2.0,1.58,100
55201,2025-08-08,74,salida,1.33,2.39,169
55202,2025-06-16,104,salida,4.75,6.95,20
55203,2025-01-05,171,salida,3.9,6.22,157
55204,2025-01-26,13,entrada,2.27,6.91,75
55205,2025-05-09,186,salida,5.0,7.14,72
55206,2024-12-07,188,salida,2.44,5.39,85
55207,2025-09-19,390,entrada,1.03,4.02,117
55208,2024-12-30,71,salida,1.1,7.96,165
55209,2025-03-12,368,entrada,0.76,5.84,192
55210,2025-11-03,420,salida,3.92,2.35,84
55211,2025-06-09,199,entrada,0.13,2.62,8
55212,2025-04-10,189,salida,3.87,0.93,89
55213,2024-12-05,402,salida,4.78,5.52,61
55214,2025-10-18,184,entrada,3.78,9.41,136
55215,2025-10-18,451,salida,2.72,1.78,90
55216,2025-09-07,159,salida,1.27,9.56,180
55217,2025-07-08,381,salida,4.1,9.15,128
55218,2025-05-04,136,salida,1.65,4.39,55
55219,2024-12-02,123,salida,1.53,9.95,20
55220,2025-06-27,140,entrada,2.94,2.73,114
55221,2025-01-23,424,salida,5.04,8.71,109
55222,2025-06-04,193,salida,1.97,4.75,74
55223,2025-07-06,204,salida,0.85,3.24,49
55224,2025-01-02,102,entrada,3.97,7.17,178
55225,2024-11-25,364,salida,2.94,8.85,77
55226,2025-01-26,111,salida,2.29,1.86,62
55227,2025-03-07,415,salida,1.96,0.59,27
55228,2025-05-19,73,entrada,0.43,3.67,55
55229,2025-03-27,199,entrada,1.45,6.64,61
55230,2025-06-27,433,salida,3.12,7.28,25
55231,2025-07-20,251,salida,2.77,8.27,188
55232,2025-03-26,153,salida,4.75,1.18,189
55233,2024-11-15,404,salida,2.31,1.47,27
55234,2025-01-11,492,salida,4.03,6.07,99
55235,2025-08-16,465,salida,1.82,4.54,68
55236,2025-02-02,455,entrada,0.79,9.95,22
55237,2025-02-03,238,entrada,0.2,2.17,22
55238,2025-04-19,52,entrada,3.47,7.43,14
55239,2025-08-01,428,salida,4.35,6.68,3
55240,2025-03-20,323,salida,0.63,2.98,62
55241,2025-08-25,140,salida,0.91,0.48,39
55242,2025-06-04,125,salida,2.99,5.41,9
55243,2025-05-30,277,entrada,4.21,5.7,172
55244,2025-05-28,320,salida,4.38,5.08,129
55245,2024-11-15,60,entrada,0.17,1.62,149
55246,2025-08-16,111,salida,3.02,9.2,160
55247,2025-09-11,87,salida,2.33,3.25,195
55248,2025-09-27,227,entrada,4.99,7.77,5
55249,2025-03-14,206,entrada,3.32,8.44,133
55250,2025-03-24,129,entrada,0.47,4.48,199
55251,2025-08-21,472,salida,0.7,1.82,51
55252,2025-02-21,18,entrada,1.12,3.04,120
55253,2025-09-15,208,entrada,2.18,8.5,135
55254,2025-04-24,166,entrada,2.72,4.42,163
55255,2024-11-22,14,salida,2.49,4.02,176
55256,2025-01-25,186,salida,2.67,8.07,61
55257,2025-05-24,157,salida,0.9,7.11,152
55258,2025-07-16,487,entrada,3.89,4.44,23
55259,2025-05-29,100,salida,0.9,7.14,10
55260,2025-06-09,32,salida,1.17,9.18,37
55261,2025-04-06,91,entrada,1.4,5.14,28
55262,2025-05-14,170,salida,4.66,3.51,40
55263,2025-05-16,81,entrada,3.73,5.79,40
55264,2025-03-17,379,salida,4.58,8.58,0
55265,2025-01-23,72,entrada,3.66,1.97,144
55266,2025-10-23,211,salida,2.03,5.47,156
55267,2025-01-15,46,salida,1.91,5.18,64
55268,2025-03-09,47,entrada,1.73,6.65,66
55269,2025-03-29,258,salida,3.73,8.95,96
55270,2025-06-27,323,salida,1.21,9.3,130
55271,2025-04-21,385,entrada,3.31,3.33,169
55272,2025-07-24,465,entrada,4.51,1.8,132
55273,2025-05-24,352,salida,4.63,9.68,123
55274,2025-05-22,427,salida,0.71,2.28,58
55275,2025-08-05,163,salida,1.95,6.9,126
55276,2025-07-26,412,entrada,2.58,5.76,135
55277,2025-09-12,230,entrada,2.42,10.13,181
55278,2025-02-21,180,salida,2.23,0.66,93
55279,2025-04-06,226,salida,4.68,8.6,151
55280,2024-11-30,28,salida,2.28,2.97,107
55281,2024-11-17,258,entrada,2.03,1.55,71
55282,2025-01-05,491,entrada,1.86,0.64,159
55283,2025-10-11,460,entrada,1.8,5.55,27
55284,2025-04-15,466,entrada,5.09,6.45,44
55285,2025-04-16,310,salida,3.92,6.57,18
55286,2025-02-23,231,salida,1.34,0.35,41
55287,2025-03-20,171,salida,0.62,6.0,156
55288,2024-11-10,257,salida,1.02,6.89,170
55289,2024-11-22,101,entrada,4.86,6.31,186
55290,2025-01-18,87,salida,0.84,0.87,169
55291,2024-11-16,157,salida,4.83,2.7,5
55292,2025-09-24,113,entrada,2.86,1.35,67
55293,2024-11-06,475,salida,0.45,7.65,135
55294,2025-03-23,51,salida,1.17,7.58,88
55295,2025-04-01,95,entrada,3.55,5.94,105
55296,2025-03-30,410,salida,0.67,9.6,169
55297,2025-07-01,401,entrada,4.81,0.91,92
55298,2025-07-25,482,salida,1.47,0.39,25
55299,2025-05-29,315,entrada,1.91,8.62,174
55300,2024-11-06,367,salida,3.25,1.61,26
55301,2025-10-15,411,entrada,1.8,4.06,68
55302,2025-05-19,252,salida,0.14,0.61,102
55303,2025-08-03,174,salida,3.64,4.93,112
55304,2024-11-25,95,salida,1.33,6.21,163
55305,2025-10-14,53,entrada,2.26,0.56,124
55306,2024-11-30,142,entrada,0.98,7.43,106
55307,2025-10-15,424,salida,4.86,5.77,133
55308,2025-04-19,6,entrada,0.53,4.16,124
55309,2025-04-20,261,salida,3.4,6.24,116
55310,2025-06-09,273,salida,1.94,3.39,122
55311,2025-10-20,296,salida,2.51,3.6,114
55312,2025-06-16,430,salida,2.14,9.59,182
55313,2024-12-11,1,entrada,1.66,1.04,196
55314,2025-09-04,283,entrada,2.59,4.16,102
55315,2025-01-25,314,salida,2.48,3.98,100
55316,2024-12-18,307,salida,2.93,2.02,155
55317,2025-10-27,382,entrada,3.67,9.46,168
55318,2025-09-27,394,entrada,3.66,0.49,196
55319,2025-08-11,299,salida,4.09,2.87,24
55320,2025-01-20,174,entrada,4.12,4.62,137
55321,2025-07-24,119,entrada,0.89,6.62,2
55322,2025-06-21,139,entrada,1.26,8.23,73
55323,2025-04-09,272,salida,2.77,5.51,143
55324,2024-12-25,303,entrada,1.18,8.33,68
55325,2025-06-08,220,entrada,5.07,7.98,66
55326,2025-06-08,42,salida,4.68,7.96,143
55327,2024-11-07,435,salida,3.27,7.23,117
55328,2025-10-24,384,salida,2.2,0.26,46
55329,2025-04-25,38,salida,2.7,5.05,36
55330,2025-10-04,349,entrada,1.3,6.65,165
55331,2024-11-18,195,salida,3.65,9.58,137
55332,2025-10-16,147,salida,0.52,2.0,49
55333,2024-12-01,488,salida,1.51,3.7,151
55334,2025-07-14,350,salida,3.52,7.91,7
55335,2025-05-10,169,salida,0.97,0.46,184
55336,2024-12-29,100,salida,2.21,3.58,71
55337,2025-02-05,163,entrada,3.04,8.66,196
55338,2025-06-24,406,salida,3.14,4.21,86
55339,2024-12-31,208,salida,4.0,9.84,48
55340,2025-10-31,175,salida,4.89,6.57,161
55341,2025-06-06,161,salida,3.01,10.04,20
55342,2024-12-25,273,salida,4.38,9.48,181
55343,2025-09-02,463,entrada,0.96,2.73,83
55344,2025-09-19,385,salida,0.27,4.99,66
55345,2025-07-06,336,salida,4.37,0.71,170
55346,2025-08-26,77,entrada,4.98,8.36,168
55347,2025-06-13,243,entrada,4.77,6.97,88
55348,2025-06-10,160,entrada,2.56,4.8,143
55349,2025-09-01,491,entrada,1.76,4.11,58
55350,2025-10-30,229,salida,4.52,4.3,53
55351,2025-10-16,97,entrada,0.19,3.4,91
55352,2025-09-27,221,salida,0.94,6.41,110
55353,2025-08-05,37,salida,1.57,9.67,4
55354,2024-12-30,498,entrada,0.69,7.72,40
55355,2025-03-23,475,salida,3.4,6.63,20
55356,2024-12-07,214,entrada,3.98,0.44,23
55357,2025-09-04,320,entrada,0.21,0.71,65
55358,2025-09-22,177,salida,3.17,8.3,141
55359,2025-06-16,392,entrada,5.03,9.83,26
55360,2024-12-29,323,salida,4.95,4.31,48
55361,2025-10-19,210,entrada,4.28,4.3,54
55362,2025-08-07,11,salida,0.23,9.64,160
55363,2024-12-28,374,entrada,1.79,5.27,15
55364,2025-07-22,416,entrada,2.81,7.15,131
55365,2025-01-30,139,salida,4.98,2.98,84
55366,2025-06-08,396,entrada,1.28,9.43,152
55367,2025-03-20,377,salida,2.96,7.0,144
55368,2025-10-13,108,salida,1.49,7.33,16
55369,2025-07-17,357,salida,3.66,9.69,140
55370,2025-06-07,214,salida,3.11,9.6,64
55371,2025-04-25,311,entrada,1.95,4.39,190
55372,2025-08-25,33,salida,3.58,2.43,171
55373,2025-08-10,109,salida,5.04,1.06,48
55374,2025-07-13,484,salida,4.84,0.48,181
55375,2025-03-07,444,salida,4.39,2.28,135
55376,2024-12-06,312,entrada,2.06,8.22,61
55377,2025-07-21,151,entrada,2.89,8.99,114
55378,2025-07-20,440,salida,1.79,4.13,33
55379,2025-10-15,202,salida,3.15,8.07,46
55380,2024-12-28,363,entrada,2.07,2.46,89
55381,2025-11-04,380,salida,1.46,3.59,30
55382,2025-07-12,350,entrada,2.67,5.25,51
55383,2025-10-16,14,salida,4.77,3.48,128
55384,2024-12-10,137,salida,4.88,4.66,61
55385,2025-09-30,215,salida,4.12,1.32,134
55386,2024-11-17,187,salida,1.47,5.33,178
55387,2024-11-25,134,entrada,3.48,7.69,50
55388,2025-10-09,221,entrada,1.74,9.31,41
55389,2025-03-29,235,salida,1.82,4.28,159
55390,2024-11-14,33,salida,3.21,8.37,70
55391,2025-02-06,491,salida,1.51,4.28,33
55392,2025-06-28,379,entrada,1.9,2.88,171
55393,2025-07-04,311,salida,1.61,9.13,152
55394,2025-10-22,209,entrada,0.51,8.12,24
55395,2025-04-17,174,entrada,2.57,5.49,74
55396,2025-05-25,48,salida,3.08,0.75,37
55397,2025-05-18,493,entrada,1.75,6.81,139
55398,2025-01-01,42,salida,1.89,8.82,99
55399,2025-08-26,495,entrada,3.24,7.4,77
55400,2025-05-17,164,entrada,3.73,4.02,64
55401,2025-08-06,421,salida,3.61,5.94,91
55402,2025-06-11,257,salida,1.95,3.7,115
55403,2024-11-27,273,entrada,2.29,2.35,185
55404,2024-12-29,103,entrada,2.99,1.77,90
55405,2025-05-15,224,entrada,2.93,9.16,179
55406,2025-01-18,198,salida,2.9,0.37,134
55407,2025-10-16,167,salida,4.43,2.89,105
55408,2025-08-29,6,entrada,2.4,6.66,69
55409,2025-04-03,421,salida,2.28,6.98,144
55410,2024-11-12,248,salida,4.77,4.22,190
55411,2024-11-22,459,salida,3.22,10.14,178
55412,2025-08-20,20,entrada,4.72,9.65,139
55413,2025-05-08,83,entrada,2.13,9.11,153
55414,2024-12-17,407,entrada,0.64,4.38,146
55415,2025-03-13,71,salida,0.47,9.35,179
55416,2025-02-15,23,entrada,1.17,10.11,168
55417,2025-08-07,304,salida,2.44,1.82,137
55418,2025-08-23,429,entrada,1.79,8.34,160
55419,2025-09-01,195,entrada,2.53,4.84,126
55420,2025-03-26,350,salida,4.32,6.47,6
55421,2025-06-16,243,entrada,3.74,0.31,141
55422,2025-06-05,151,entrada,4.96,2.87,53
55423,2025-04-11,389,salida,0.36,1.28,31
55424,2025-07-06,449,entrada,2.17,3.08,155
55425,2025-07-16,61,entrada,0.48,7.52,178
55426,2025-06-07,91,salida,0.92,4.4,30
55427,2025-07-22,480,salida,3.18,1.6,134
55428,2025-10-10,156,salida,2.42,6.46,172
55429,2025-09-24,363,entrada,0.21,5.93,116
55430,2025-03-22,257,salida,1.89,0.65,14
55431,2025-04-19,155,salida,0.99,4.99,159
55432,2025-08-02,408,salida,0.72,1.88,29
55433,2024-12-22,225,salida,3.51,0.37,64
55434,2024-12-04,6,entrada,4.75,9.33,175
55435,2025-03-12,92,entrada,2.35,7.28,171
55436,2024-12-05,36,entrada,1.13,5.59,174
55437,2025-10-07,248,salida,4.15,8.92,102
55438,2025-09-25,126,salida,2.51,2.37,110
55439,2025-08-25,106,entrada,4.97,8.79,9
55440,2025-07-13,151,salida,2.06,5.72,79
55441,2025-08-08,76,salida,2.04,1.63,66
55442,2025-09-20,41,entrada,2.19,7.64,186
55443,2025-01-01,436,entrada,0.59,1.3,54
55444,2025-08-10,102,salida,0.25,4.36,184
55445,2025-01-28,350,salida,5.04,0.21,101
55446,2024-11-06,327,entrada,3.25,5.76,152
55447,2025-01-19,6,entrada,3.99,9.82,122
55448,2025-01-17,404,salida,2.73,3.81,100
55449,2025-03-16,347,salida,3.97,0.55,45
55450,2025-05-22,200,entrada,0.14,2.43,29
55451,2025-02-01,250,entrada,0.59,5.63,176
55452,2025-10-06,297,salida,3.86,5.66,138
55453,2025-05-03,258,entrada,4.39,6.08,157
55454,2025-01-19,320,salida,2.18,1.72,110
55455,2025-09-25,65,entrada,3.09,7.87,34
55456,2024-11-25,289,salida,4.52,5.65,198
55457,2025-03-01,73,salida,3.5,6.15,133
55458,2024-12-12,334,entrada,2.11,4.91,104
55459,2025-02-02,397,salida,0.94,3.52,127
55460,2025-09-23,335,salida,2.21,6.37,198
55461,2025-08-19,472,entrada,0.27,8.6,96
55462,2025-08-31,141,salida,3.71,1.24,46
55463,2025-06-03,167,entrada,0.4,2.5,15
55464,2025-07-08,107,entrada,3.69,9.27,171
55465,2025-07-20,4,salida,4.37,8.47,16
55466,2025-05-19,89,entrada,0.78,6.12,54
55467,2025-10-06,356,salida,4.51,2.29,138
55468,2025-03-12,104,entrada,2.78,7.64,155
55469,2025-07-24,236,entrada,2.68,1.89,192
55470,2025-05-04,133,salida,3.53,10.09,88
55471,2024-11-07,377,salida,1.47,1.78,2
55472,2025-06-21,367,entrada,0.1,4.02,23
55473,2025-02-20,283,entrada,0.75,1.09,174
55474,2025-10-26,345,entrada,0.14,9.27,73
55475,2024-12-01,52,salida,1.72,3.91,192
55476,2025-01-19,445,entrada,1.11,8.76,95
55477,2025-01-13,55,entrada,0.21,7.58,82
55478,2025-10-22,52,salida,4.15,7.75,93
55479,2025-05-18,88,salida,1.0,8.79,174
55480,2024-11-16,194,entrada,0.61,8.29,21
55481,2024-11-23,230,salida,0.57,3.71,136
55482,2025-06-29,166,entrada,3.98,6.99,179
55483,2025-02-25,50,entrada,4.9,6.18,119
55484,2024-11-11,266,salida,3.48,1.45,38
55485,2025-02-06,8,entrada,2.75,8.77,41
55486,2024-12-04,151,salida,0.39,3.92,115
55487,2024-11-30,467,entrada,4.36,6.42,101
55488,2025-10-28,202,salida,3.53,7.32,9
55489,2025-10-10,369,salida,2.95,4.48,151
55490,2025-07-29,485,salida,4.56,9.5,77
55491,2025-01-04,428,salida,1.39,7.07,99
55492,2025-05-11,23,salida,1.48,4.12,177
55493,2025-04-08,331,salida,2.09,5.57,131
55494,2025-08-04,418,salida,3.02,4.24,35
55495,2025-03-12,170,entrada,0.34,8.0,166
55496,2025-01-31,55,salida,3.73,5.75,4
55497,2025-09-20,480,salida,3.76,6.02,80
55498,2025-07-21,330,entrada,4.9,1.35,68
55499,2025-09-05,51,entrada,1.15,6.6,9
55500,2025-05-08,297,entrada,1.92,8.69,159
55501,2025-09-15,101,salida,3.15,4.98,35
55502,2025-03-31,348,salida,4.24,4.53,145
55503,2025-01-07,276,salida,0.41,8.91,164
55504,2025-06-30,175,salida,0.54,5.12,37
55505,2025-01-10,202,entrada,2.97,4.47,31
55506,2025-07-19,222,salida,3.53,2.15,133
55507,2025-06-20,298,entrada,0.54,9.24,152
55508,2024-12-25,481,entrada,1.78,8.73,115
55509,2025-02-24,474,salida,4.47,2.84,53
55510,2025-05-31,143,salida,1.99,9.92,84
55511,2025-06-15,367,salida,0.13,1.37,82
55512,2025-10-23,404,entrada,2.71,8.07,133
55513,2025-09-23,211,entrada,2.42,4.34,162
55514,2025-11-05,199,entrada,4.51,3.69,47
55515,2025-04-18,394,salida,0.25,4.81,23
55516,2024-12-08,425,entrada,4.67,6.98,24
55517,2025-09-14,391,salida,1.87,3.1,182
55518,2025-08-17,244,entrada,3.06,7.56,179
55519,2025-04-11,61,salida,3.15,8.04,70
55520,2025-03-26,53,entrada,2.69,2.44,52
55521,2024-12-28,445,entrada,2.94,0.37,83
55522,2025-04-19,270,entrada,2.3,7.81,42
55523,2025-04-11,322,salida,4.55,4.2,163
55524,2025-10-22,105,salida,3.64,5.65,47
55525,2025-03-09,165,salida,0.49,0.7,75
55526,2025-09-06,388,entrada,1.61,7.56,130
55527,2025-10-28,136,salida,5.01,3.45,72
55528,2025-09-05,263,salida,0.29,3.06,161
55529,2024-12-11,355,entrada,1.32,5.98,153
55530,2025-09-14,89,salida,2.15,2.29,39
55531,2025-02-07,438,entrada,2.64,4.86,7
55532,2025-03-30,117,entrada,3.96,2.87,29
55533,2025-08-17,287,salida,3.6,2.91,100
55534,2025-04-17,157,entrada,0.34,6.75,150
55535,2025-05-12,28,entrada,2.49,0.75,141
55536,2025-11-04,183,entrada,3.58,0.87,8
55537,2025-03-21,390,entrada,0.64,4.81,180
55538,2025-03-15,15,salida,4.97,0.64,41
55539,2025-05-09,137,salida,1.17,5.52,149
55540,2025-08-11,347,entrada,3.72,4.86,144
55541,2025-01-03,248,salida,1.89,0.72,109
55542,2024-12-08,143,salida,0.2,5.16,80
55543,2025-04-23,258,entrada,3.95,1.13,141
55544,2024-12-19,345,salida,0.33,3.47,114
55545,2025-03-21,326,entrada,2.65,2.71,174
55546,2025-04-08,218,entrada,3.59,7.12,110
55547,2024-12-25,142,salida,0.44,0.57,66
55548,2025-04-29,169,salida,1.61,4.14,135
55549,2025-05-24,255,entrada,2.57,1.65,94
55550,2025-09-02,245,salida,3.09,8.53,177
55551,2025-02-07,60,entrada,4.39,8.4,123
55552,2025-05-08,400,salida,4.63,3.52,175
55553,2024-12-05,397,entrada,3.71,7.84,60
55554,2025-09-15,477,salida,0.9,4.87,77
55555,2025-09-27,187,salida,2.37,1.94,43
55556,2025-04-04,145,entrada,0.28,3.51,147
55557,2024-12-11,419,salida,0.71,5.8,11
55558,2025-02-15,153,salida,3.22,0.39,75
55559,2025-09-14,230,salida,3.92,5.28,159
55560,2025-06-29,120,salida,4.24,6.58,130
55561,2025-07-13,117,salida,0.91,1.14,157
55562,2025-05-23,409,salida,2.73,8.96,131
55563,2024-11-09,358,entrada,2.64,7.74,119
55564,2025-03-22,127,entrada,0.66,7.11,103
55565,2025-01-21,342,salida,3.88,2.39,5
55566,2025-03-13,412,entrada,4.85,4.36,41
55567,2025-01-14,314,salida,4.46,2.41,145
55568,2025-04-08,1,salida,1.87,3.24,13
55569,2024-11-07,44,salida,4.04,2.71,7
55570,2025-02-11,489,entrada,4.6,0.2,121
55571,2025-06-13,91,entrada,0.92,9.97,187
55572,2025-08-03,476,salida,1.23,0.72,107
55573,2025-06-02,265,entrada,0.43,7.51,13
55574,2025-06-15,369,entrada,0.2,0.76,50
55575,2025-05-13,352,salida,1.58,9.41,60
55576,2025-02-16,445,salida,4.1,3.31,69
55577,2025-02-19,469,salida,4.02,4.47,160
55578,2025-04-25,425,entrada,3.24,6.66,137
55579,2025-04-26,2,salida,0.21,2.78,21
55580,2025-10-02,473,salida,4.61,9.95,51
55581,2025-03-11,42,salida,1.33,3.25,27
55582,2024-11-17,172,salida,3.92,5.97,162
55583,2025-08-17,180,entrada,3.85,7.83,143
55584,2025-10-20,325,salida,3.89,2.69,86
55585,2024-11-24,165,salida,3.51,9.98,125
55586,2025-02-17,128,entrada,1.03,3.88,94
55587,2025-09-20,137,salida,3.57,2.6,90
55588,2025-03-05,81,entrada,1.19,5.8,83
55589,2025-03-07,44,entrada,0.84,0.77,186
55590,2025-10-04,139,salida,0.88,8.46,143
55591,2025-10-25,150,entrada,4.79,6.74,159
55592,2025-05-27,302,entrada,1.12,6.21,192
55593,2024-12-25,135,entrada,4.44,8.11,190
55594,2025-10-01,30,entrada,5.05,1.49,31
55595,2025-01-12,125,entrada,0.26,9.14,117
55596,2025-07-22,424,entrada,3.25,6.58,154
55597,2024-12-29,392,salida,0.65,1.57,159
55598,2025-10-06,462,salida,4.92,5.29,36
55599,2025-04-03,192,salida,3.89,5.15,99
55600,2024-11-10,451,salida,0.59,2.51,89
55601,2025-01-19,260,salida,0.54,4.27,179
55602,2024-12-12,113,salida,0.12,1.27,92
55603,2025-06-15,183,salida,0.44,3.12,115
55604,2024-12-10,477,entrada,3.94,3.16,140
55605,2025-08-02,134,entrada,0.47,1.95,92
55606,2025-11-05,194,entrada,2.45,6.01,113
55607,2024-11-16,219,salida,3.8,1.49,154
55608,2025-09-02,260,salida,4.57,8.65,168
55609,2025-03-27,106,entrada,1.11,7.78,36
55610,2025-07-29,318,entrada,1.33,3.84,61
55611,2025-08-25,277,entrada,2.9,6.22,11
55612,2025-01-30,6,salida,4.09,1.86,129
55613,2025-04-21,477,salida,1.35,1.95,125
55614,2025-03-06,23,salida,3.89,2.96,154
55615,2025-01-24,51,salida,5.01,3.6,10
55616,2025-03-31,485,entrada,2.37,6.94,175
55617,2025-01-19,145,entrada,3.57,1.44,151
55618,2025-03-19,108,entrada,4.38,9.72,31
55619,2025-05-08,206,salida,1.26,6.24,109
55620,2025-09-15,330,entrada,2.04,0.89,124
55621,2025-09-27,453,entrada,2.39,5.53,140
55622,2025-01-24,403,salida,1.04,8.47,146
55623,2025-03-09,170,salida,3.82,2.81,145
55624,2025-07-19,292,entrada,3.68,7.23,104
55625,2025-06-10,104,salida,0.89,2.61,64
55626,2025-10-21,448,salida,0.54,5.02,83
55627,2025-01-04,223,entrada,4.29,3.44,31
55628,2025-07-04,7,salida,3.45,9.02,81
55629,2025-10-03,164,salida,0.75,9.91,102
55630,2025-06-24,205,salida,4.32,6.61,71
55631,2024-12-28,277,entrada,1.6,3.97,11
55632,2025-01-05,61,salida,4.56,6.72,90
55633,2025-03-12,152,entrada,3.17,6.22,116
55634,2025-08-10,34,entrada,4.0,1.37,103
55635,2025-09-10,431,salida,2.58,0.55,10
55636,2025-02-03,235,entrada,2.51,8.86,168
55637,2024-11-06,50,salida,4.05,2.18,166
55638,2024-11-28,17,salida,1.46,6.07,194
55639,2025-07-14,321,entrada,4.69,3.52,112
55640,2025-04-13,194,entrada,3.66,1.65,62
55641,2025-06-16,440,salida,1.88,8.77,129
55642,2025-05-16,62,salida,0.79,1.37,185
55643,2025-07-10,378,salida,2.88,4.03,102
55644,2024-12-18,343,entrada,4.08,6.87,182
55645,2025-01-29,12,salida,0.94,0.56,155
55646,2025-09-15,472,salida,0.24,7.2,79
55647,2025-09-22,63,salida,3.91,1.65,105
55648,2024-12-08,402,entrada,4.44,2.09,53
55649,2025-04-19,168,salida,4.84,8.15,143
55650,2025-02-25,344,entrada,3.81,1.92,28
55651,2025-01-08,196,salida,1.47,6.03,72
55652,2024-12-22,100,salida,4.56,4.17,114
55653,2025-07-15,196,salida,1.0,3.22,51
55654,2025-07-20,243,salida,1.44,8.75,103
55655,2024-11-11,32,salida,1.16,6.41,144
55656,2025-03-14,461,salida,4.15,4.18,107
55657,2025-03-16,42,entrada,4.97,7.77,25
55658,2025-02-21,218,entrada,4.28,3.0,91
55659,2025-08-13,361,entrada,4.05,5.68,75
55660,2025-09-25,7,salida,3.78,5.52,109
55661,2024-11-26,374,entrada,3.48,1.61,168
55662,2025-04-11,212,salida,1.84,9.18,113
55663,2025-07-11,36,entrada,3.04,8.64,17
55664,2025-04-18,110,entrada,2.83,9.32,197
55665,2025-08-17,15,salida,2.97,0.21,11
55666,2025-08-21,105,salida,1.48,2.75,3
