reserva_id,cliente_id,mesa_id,fecha,personas,canal
28053,7410,114,2025-05-23,2,web
28054,10380,154,2025-03-04,1,telefono
28055,18493,23,2025-04-18,4,web
28056,42223,86,2025-04-20,3,
28057,26863,172,2025-03-30,2,app
28058,21992,126,2025-04-24,2,telefono
28059,19376,29,2025-03-19,2,web
28060,47343,9,2025-03-18,2,web
28061,11902,83,2025-08-30,2,telefono
28062,32999,147,2025-01-13,1,web
28063,45493,28,2025-07-17,2,telefono
28064,10760,68,2024-11-16,2,web
28065,6389,117,2025-10-19,2,app
28066,34347,72,2025-10-13,4,web
28067,11482,25,2025-07-01,3,app
28068,33316,132,2025-07-12,2,app
28069,18401,163,2024-11-30,2,
28070,16054,8,2025-01-23,6,telefono
28071,1309,28,2024-11-26,3,telefono
28072,20029,76,2025-08-30,2,telefono
28073,45775,60,2025-07-10,1,app
28074,49234,18,2024-12-30,4,app
28075,2838,34,2025-07-03,2,web
28076,34007,171,2024-12-28,2,web
28077,47570,175,2025-10-02,4,
28078,3399,6,2025-08-26,2,app
28079,12808,106,2025-02-23,3,app
28080,28968,165,2025-01-24,2,app
28081,35171,48,2025-03-16,1,web
28082,13812,25,2025-04-10,2,app
28083,15832,179,2025-07-15,2,web
28084,42738,33,2024-12-03,2,
28085,15146,16,2025-10-29,4,telefono
28086,18167,173,2025-08-30,2,telefono
28087,43441,174,2024-11-29,6,app
28088,26390,83,2025-07-04,3,telefono
28089,33469,79,2025-08-15,3,telefono
28090,37662,21,2025-10-04,2,web
28091,33605,149,2025-05-06,2,web
28092,36857,116,2024-11-23,2,app
28093,39874,72,2024-12-20,4,telefono
28094,3282,156,2025-02-17,4,app
28095,44405,131,2025-04-01,1,web
28096,36344,110,2025-04-27,2,telefono
28097,256,72,2025-10-06,2,app
28098,21376,136,2025-01-16,2,telefono
28099,10477,83,2025-04-18,4,app
28100,44158,98,2024-12-13,2,web
28101,48697,74,2025-05-10,2,telefono
28102,18058,122,2025-09-29,5,telefono
28103,31380,59,2025-01-05,4,app
28104,16087,81,2025-04-18,4,telefono
28105,21957,31,2025-07-10,2,telefono
28106,1006,148,2024-12-04,2,web
28107,42851,141,2025-08-12,2,telefono
28108,35249,146,2025-05-06,3,telefono
28109,43028,149,2025-02-01,2,web
28110,1865,159,2025-10-27,2,app
28111,43579,148,2024-12-03,3,app
28112,960,130,2025-10-21,2,web
28113,7568,158,2024-11-11,2,telefono
28114,26772,14,2025-04-25,2,
28115,22744,12,2025-07-27,4,
28116,40289,100,2025-06-29,2,app
28117,20795,155,2024-12-07,2,app
28118,16093,63,2024-11-21,5,telefono
28119,35003,137,2025-06-09,4,
28120,46586,2,2025-05-12,3,web
28121,12892,148,2025-05-12,2,app
28122,16036,125,2025-04-07,6,telefono
28123,43972,51,2025-03-30,1,web
28124,2052,75,2025-09-03,2,app
28125,26655,9,2025-07-28,3,telefono
28126,21208,77,2025-10-19,2,app
28127,19470,177,2024-12-31,4,web
28128,49575,21,2025-08-16,2,web
28129,33056,104,2025-06-25,4,app
28130,48446,77,2025-08-06,4,telefono
28131,43473,165,2025-02-12,2,app
28132,37164,81,2025-08-26,2,telefono
28133,15589,13,2025-05-13,2,app
28134,44012,120,2025-10-31,3,web
28135,15528,170,2025-06-01,4,app
28136,17886,48,2025-03-06,2,web
28137,11193,142,2025-02-21,6,app
28138,24857,86,2024-11-21,5,telefono
28139,41287,162,2025-07-05,4,telefono
28140,4149,135,2025-04-08,1,web
28141,30032,82,2025-02-23,4,web
28142,40107,162,2025-07-16,2,web
28143,43536,39,2025-10-12,3,web
28144,30163,49,2025-04-15,2,web
28145,41641,107,2025-08-16,3,app
28146,42478,96,2024-11-18,2,app
28147,44951,26,2025-09-27,2,web
28148,5740,40,2025-03-24,2,web
28149,10102,92,2025-02-21,1,app
28150,38173,165,2024-12-16,2,app
28151,28187,21,2025-06-03,4,telefono
28152,30908,85,2025-06-11,2,telefono
28153,37073,2,2025-07-19,4,app
28154,35023,16,2025-10-04,1,telefono
28155,63,163,2025-07-11,1,app
28156,43054,11,2025-10-24,4,telefono
28157,35177,96,2025-06-01,2,telefono
28158,39140,12,2025-09-24,2,app
28159,25695,87,2025-03-17,1,telefono
28160,9934,144,2025-08-16,2,telefono
28161,46174,92,2025-08-17,3,web
28162,5627,140,2025-10-17,2,web
28163,17020,90,2025-04-09,1,telefono
28164,30193,116,2025-03-18,3,app
28165,24100,38,2025-09-30,2,app
28166,27091,88,2025-04-01,4,telefono
28167,49479,166,2025-08-01,4,telefono
28168,41588,180,2025-09-18,4,web
28169,21486,10,2025-08-20,4,app
28170,26349,104,2025-02-05,5,app
28171,14903,104,2025-03-25,2,app
28172,34646,154,2025-10-08,2,app
28173,6612,174,2025-04-08,2,app
28174,41994,9,2024-11-11,2,telefono
28175,42635,129,2024-12-10,2,app
28176,19167,157,2025-01-31,5,app
28177,38370,98,2025-05-15,2,web
28178,48318,101,2025-09-23,4,web
28179,30,6,2025-08-05,5,app
28180,5375,115,2025-11-01,6,app
28181,40742,145,2025-10-19,2,app
28182,11239,101,2025-06-21,2,app
28183,31296,41,2025-01-25,3,telefono
28184,22742,72,2025-05-18,2,web
28185,6809,19,2024-11-22,2,telefono
28186,7635,147,2025-04-27,1,telefono
28187,19223,48,2025-01-18,2,telefono
28188,20488,51,2025-06-15,6,
28189,31750,93,2024-11-17,4,app
28190,33671,24,2025-02-10,3,web
28191,5517,31,2025-01-13,1,telefono
28192,20857,49,2025-06-04,4,telefono
28193,14656,89,2025-03-23,3,app
28194,4521,156,2025-01-14,2,app
28195,44142,5,2025-01-07,2,web
28196,4672,107,2025-08-08,4,app
28197,35507,147,2025-08-02,4,telefono
28198,30340,147,2025-07-08,2,web
28199,12198,45,2025-03-02,1,app
28200,26428,161,2025-05-11,1,telefono
28201,38129,112,2025-10-14,6,app
28202,28472,34,2025-01-17,1,telefono
28203,8567,49,2025-10-08,2,web
28204,5858,67,2025-01-25,2,app
28205,10726,94,2025-02-24,2,app
28206,6950,161,2024-12-24,2,app
28207,8099,174,2025-09-22,2,web
28208,22801,57,2025-08-14,4,web
28209,31070,76,2025-03-06,1,telefono
28210,106,70,2025-04-21,4,telefono
28211,6195,105,2024-11-27,2,telefono
28212,8560,148,2025-01-13,5,web
28213,23541,95,2025-08-27,2,app
28214,19510,150,2025-06-13,3,telefono
28215,29130,73,2025-08-08,3,web
28216,22511,14,2024-12-26,3,telefono
28217,10772,45,2025-06-05,1,web
28218,35872,159,2024-11-16,1,telefono
28219,6024,77,2025-10-08,3,telefono
28220,18179,179,2025-11-04,4,telefono
28221,1497,5,2025-06-28,4,app
28222,14605,149,2024-11-15,3,telefono
28223,14186,95,2025-02-14,5,web
28224,36883,99,2024-12-18,3,telefono
28225,20632,31,2024-11-13,2,web
28226,13352,94,2024-12-31,1,telefono
28227,34769,82,2025-04-05,4,app
28228,4027,101,2025-04-26,2,app
28229,47307,144,2024-12-15,2,app
28230,13954,135,2025-09-12,3,web
28231,1547,59,2025-02-16,6,
28232,37365,136,2025-04-07,2,telefono
28233,5799,146,2024-11-19,1,app
28234,27397,16,2025-10-16,4,web
28235,46557,52,2025-05-10,2,app
28236,32144,45,2025-01-09,2,web
28237,41160,141,2024-11-17,2,telefono
28238,28526,67,2025-01-30,2,telefono
28239,48156,127,2025-05-19,2,app
28240,25780,60,2025-01-20,1,app
28241,19713,26,2025-09-29,2,app
28242,34435,161,2025-01-03,3,app
28243,34966,115,2025-07-02,2,app
28244,13319,154,2024-12-06,2,telefono
28245,30359,134,2025-08-31,4,app
28246,12434,130,2024-12-29,2,app
28247,34163,13,2025-03-30,2,telefono
28248,4325,89,2025-10-30,4,web
28249,19658,40,2025-07-28,1,web
28250,17787,127,2025-07-02,2,app
28251,22961,36,2025-01-20,2,web
28252,20761,155,2025-01-18,3,telefono
28253,43556,73,2025-07-08,2,app
28254,12212,160,2024-12-10,3,app
28255,28519,38,2025-01-07,3,app
28256,42698,98,2025-07-24,3,web
28257,40990,14,2025-10-29,5,web
28258,24573,7,2025-08-03,2,telefono
28259,3212,77,2025-06-19,6,web
28260,39445,48,2025-10-11,2,app
28261,42335,155,2025-09-01,6,telefono
28262,44296,112,2025-10-19,2,app
28263,12311,23,2025-06-26,4,telefono
28264,7395,42,2025-11-05,4,web
28265,3076,38,2025-05-17,2,web
28266,48938,159,2025-01-30,3,app
28267,44636,37,2024-12-26,4,app
28268,25178,120,2025-02-15,4,web
28269,5685,168,2025-08-17,2,web
28270,49998,46,2025-07-06,4,telefono
28271,10750,46,2025-06-13,2,web
28272,20896,139,2025-04-11,2,web
28273,37042,98,2024-11-18,5,telefono
28274,23344,3,2025-10-15,2,app
28275,26560,143,2024-12-29,1,telefono
28276,24265,50,2024-12-20,1,telefono
28277,24547,68,2025-09-08,2,web
28278,18401,84,2024-11-14,3,app
28279,38085,133,2025-08-21,3,app
28280,3140,174,2025-09-08,4,app
28281,7831,162,2024-12-06,2,app
28282,34245,5,2025-07-30,5,telefono
28283,1878,144,2025-07-06,4,web
28284,32047,128,2025-09-19,3,app
28285,45950,104,2025-08-26,4,web
28286,5876,90,2025-03-01,2,web
28287,23544,24,2024-11-16,2,telefono
28288,17579,20,2025-03-17,2,telefono
28289,20664,42,2025-08-15,2,
28290,41289,137,2025-05-06,2,app
28291,19742,166,2025-01-16,6,web
28292,13797,7,2025-07-15,2,telefono
28293,22887,41,2025-01-29,2,telefono
28294,42474,16,2025-09-03,4,web
28295,9098,171,2024-12-19,3,app
28296,46627,100,2025-08-27,2,telefono
28297,23583,154,2025-09-30,4,telefono
28298,39505,31,2025-10-09,2,web
28299,322,92,2025-02-26,2,web
28300,44585,135,2025-06-06,2,telefono
28301,9139,68,2025-08-25,4,web
28302,15137,158,2025-01-22,4,app
28303,6658,1,2025-05-30,2,app
28304,7495,15,2025-09-17,3,app
28305,39088,115,2025-09-06,2,app
28306,23497,20,2024-12-18,2,web
28307,17149,72,2025-05-31,1,web
28308,33870,60,2025-06-11,4,telefono
28309,40209,46,2024-12-19,2,app
28310,19820,83,2025-01-31,2,web
28311,24835,66,2025-04-08,4,app
28312,17524,65,2025-09-10,4,web
28313,17345,124,2025-03-21,2,app
28314,952,170,2025-05-14,2,web
28315,32710,108,2025-10-19,2,telefono
28316,10448,155,2025-01-02,2,app
28317,43226,137,2025-07-29,5,app
28318,22372,117,2025-07-09,3,app
28319,1608,104,2025-05-27,2,app
28320,45225,145,2025-10-03,4,web
28321,27759,111,2024-11-20,3,app
28322,37591,36,2025-01-02,2,telefono
28323,38961,36,2025-02-19,1,web
28324,21083,165,2024-12-11,4,app
28325,7327,19,2025-07-29,3,app
28326,2042,128,2025-03-25,2,telefono
28327,46317,146,2025-06-26,1,web
28328,25920,141,2025-01-05,2,telefono
28329,34387,45,2025-09-08,5,app
28330,11047,70,2025-04-25,2,web
28331,48116,14,2025-01-07,2,web
28332,31515,56,2025-04-10,3,telefono
28333,13268,30,2025-07-24,4,app
28334,37743,165,2025-08-19,2,app
28335,49428,119,2025-06-06,1,telefono
28336,16281,103,2025-08-25,2,web
28337,9480,131,2025-05-26,2,telefono
28338,30890,160,2025-01-03,3,app
28339,11937,50,2025-05-29,1,web
28340,19071,63,2025-06-04,1,web
28341,29435,29,2025-03-15,3,web
28342,46575,85,2025-08-16,4,web
28343,23476,57,2025-05-11,4,telefono
28344,17697,63,2024-12-18,3,app
28345,22841,13,2025-07-25,2,telefono
28346,38718,64,2025-03-24,2,web
28347,29503,2,2025-08-03,2,web
28348,26314,16,2025-04-19,3,app
28349,43635,27,2025-03-05,1,app
28350,26036,112,2025-02-27,2,app
28351,4386,7,2025-04-15,2,
28352,35991,103,2025-06-28,1,telefono
28353,11715,99,2025-07-21,1,web
28354,35056,101,2025-05-19,6,web
28355,31934,45,2025-09-21,2,telefono
28356,48924,89,2025-07-05,3,telefono
28357,19677,156,2025-08-29,3,app
28358,38918,92,2025-05-04,6,telefono
28359,9038,23,2024-11-10,4,app
28360,23219,140,2025-10-29,2,app
28361,6218,133,2025-09-23,2,web
28362,3076,60,2025-09-03,4,web
28363,44160,10,2025-03-08,3,app
28364,43019,37,2025-07-04,2,telefono
28365,20430,66,2025-02-10,5,telefono
28366,18155,82,2024-12-20,3,telefono
28367,19826,88,2025-02-07,3,web
28368,4154,103,2025-04-13,2,app
28369,31404,4,2025-06-17,2,telefono
28370,45965,43,2025-11-04,2,app
28371,47842,99,2025-05-07,2,telefono
28372,12813,43,2025-10-21,2,telefono
28373,40809,64,2025-06-02,4,app
28374,29168,179,2025-09-10,2,web
28375,41271,152,2025-07-12,4,app
28376,38820,149,2024-12-15,4,app
28377,11477,72,2025-08-19,3,telefono
28378,45263,164,2025-05-17,6,
28379,22995,150,2024-12-14,2,telefono
28380,29341,114,2025-10-04,2,app
28381,13448,20,2024-12-21,4,web
28382,29914,18,2025-02-16,4,app
28383,34279,7,2025-05-28,6,app
28384,14351,6,2025-01-19,1,telefono
28385,16273,66,2025-04-16,2,app
28386,16636,49,2025-11-04,2,app
28387,46461,1,2024-11-10,4,telefono
28388,4246,145,2025-04-08,3,telefono
28389,40470,39,2025-07-06,2,app
28390,26724,83,2025-01-16,2,
28391,5500,177,2025-05-30,6,web
28392,20320,23,2025-01-27,4,web
28393,44874,17,2025-05-24,4,web
28394,40191,56,2025-06-04,2,web
28395,27422,140,2025-05-02,2,app
28396,11373,127,2025-04-19,1,web
28397,46632,175,2025-04-28,2,telefono
28398,3970,175,2024-12-07,2,telefono
28399,30819,89,2025-06-24,1,app
28400,44854,62,2025-02-08,3,app
28401,41232,68,2025-02-12,1,telefono
28402,842,22,2025-08-08,3,app
28403,41862,44,2025-05-14,2,app
28404,35100,147,2024-11-25,2,app
28405,48658,7,2025-03-21,2,app
28406,45496,46,2025-06-14,3,
28407,5544,62,2024-12-13,1,web
28408,28742,148,2025-09-25,2,web
28409,11446,50,2024-12-19,6,web
28410,11381,110,2025-05-26,5,telefono
28411,13062,41,2025-10-29,2,telefono
28412,33312,145,2024-12-19,2,web
28413,8018,138,2025-02-04,4,telefono
28414,46451,152,2025-06-13,3,app
28415,31668,34,2025-04-26,2,web
28416,21477,94,2025-09-30,2,web
28417,5511,7,2025-03-26,2,web
28418,30526,50,2025-08-31,4,web
28419,43633,159,2025-02-25,3,app
28420,5265,104,2025-03-20,6,web
28421,13539,174,2025-08-26,3,telefono
28422,16802,125,2025-07-04,3,app
28423,47206,117,2025-01-19,4,telefono
28424,13721,54,2025-04-22,2,app
28425,36736,102,2025-06-01,5,web
28426,24512,172,2025-10-22,1,app
28427,30436,144,2025-01-09,1,app
28428,2570,44,2025-09-18,4,app
28429,1553,8,2025-03-28,4,telefono
28430,12263,9,2025-01-07,4,web
28431,32713,112,2025-02-14,2,telefono
28432,2255,101,2025-05-21,1,app
28433,14738,26,2025-01-10,2,telefono
28434,26639,154,2025-06-30,2,
28435,23619,76,2025-08-16,2,telefono
28436,42302,31,2024-12-29,4,telefono
28437,8895,171,2024-12-19,2,telefono
28438,26453,154,2024-12-28,5,web
28439,34982,78,2025-10-14,2,telefono
28440,46867,60,2025-04-12,4,
28441,10812,152,2025-06-20,2,app
28442,29261,50,2025-04-27,2,app
28443,2421,39,2025-08-09,2,telefono
28444,43422,48,2025-01-15,5,web
28445,49731,78,2025-02-04,5,
28446,9264,101,2024-12-11,2,app
28447,4842,104,2025-04-29,2,web
28448,791,80,2025-07-02,1,web
28449,44887,15,2025-02-08,2,web
28450,4950,32,2025-01-17,4,web
28451,46025,140,2025-10-01,2,app
28452,4171,3,2025-08-02,2,app
28453,27883,172,2025-09-30,2,telefono
28454,43332,114,2025-10-01,2,telefono
28455,16768,110,2025-10-27,3,web
28456,30372,140,2025-04-01,1,web
28457,22736,129,2025-06-14,2,app
28458,48228,148,2025-08-22,5,app
28459,31131,145,2025-01-29,2,telefono
28460,11663,11,2025-10-02,2,app
28461,21986,24,2025-10-07,3,telefono
28462,39536,135,2025-08-03,1,app
28463,11613,111,2025-10-29,2,app
28464,20430,53,2024-12-11,3,app
28465,1484,98,2025-10-25,4,app
28466,27712,174,2025-03-11,5,web
28467,49430,121,2025-09-08,4,telefono
28468,42414,28,2025-08-25,2,telefono
28469,9511,107,2024-11-14,2,app
28470,40444,57,2025-09-28,4,app
28471,6347,110,2025-04-10,5,app
28472,25881,82,2025-04-19,5,telefono
28473,40367,24,2025-10-11,2,telefono
28474,12389,177,2025-05-28,2,telefono
28475,47484,129,2024-11-27,1,web
28476,41850,18,2025-04-30,2,telefono
28477,1789,93,2024-11-20,4,web
28478,26354,60,2025-04-01,2,
28479,37873,110,2025-08-31,1,telefono
28480,11582,7,2025-02-01,2,telefono
28481,19358,73,2025-01-02,2,web
28482,29228,16,2025-04-20,2,app
28483,27364,40,2025-07-01,2,web
28484,1322,131,2025-05-20,5,web
28485,11035,46,2024-12-02,2,web
28486,21562,100,2024-11-27,2,app
28487,41512,1,2024-12-12,2,app
28488,26191,36,2025-01-03,2,app
28489,48771,115,2025-05-18,2,telefono
28490,6051,72,2025-11-05,2,app
28491,29303,158,2024-11-27,4,app
28492,2228,90,2025-10-03,4,web
28493,25282,115,2025-09-28,3,telefono
28494,41100,58,2025-04-16,2,telefono
28495,49264,124,2025-06-05,3,telefono
28496,36615,108,2024-11-07,5,telefono
28497,46397,67,2025-02-10,3,web
28498,8436,178,2025-03-16,2,telefono
28499,39223,73,2025-05-14,2,app
28500,39371,136,2025-05-08,4,app
28501,15619,17,2025-06-17,3,web
28502,26989,80,2025-09-21,2,web
28503,10252,84,2025-01-31,1,web
28504,45932,125,2025-09-10,2,app
28505,10854,155,2025-06-02,4,app
28506,127,27,2025-06-26,4,telefono
28507,15339,85,2025-04-10,2,telefono
28508,44844,155,2025-02-13,2,app
28509,22378,162,2025-05-30,3,app
28510,41739,180,2025-05-14,3,
28511,21292,135,2025-08-04,4,web
28512,31853,8,2025-09-13,1,telefono
28513,14204,45,2025-05-23,4,telefono
28514,1892,57,2025-04-20,2,web
28515,30215,51,2025-05-05,2,web
28516,33217,163,2025-01-29,3,app
28517,14778,126,2025-11-01,4,app
28518,43558,134,2025-04-21,3,web
28519,6279,43,2025-05-28,4,web
28520,7382,53,2025-01-11,2,web
28521,24133,31,2025-01-08,4,web
28522,47474,76,2024-11-10,2,web
28523,48852,112,2025-10-29,2,app
28524,12209,155,2025-03-09,3,web
28525,48790,124,2024-12-05,2,web
28526,25998,59,2025-03-29,3,app
28527,13603,50,2025-07-02,6,web
28528,27451,80,2025-08-19,3,telefono
28529,29062,161,2025-02-16,3,web
28530,18246,1,2025-07-28,2,app
28531,25923,173,2025-03-14,5,web
28532,3278,19,2024-11-22,3,
28533,7146,105,2025-03-10,2,telefono
28534,27899,158,2025-03-07,3,app
28535,19235,26,2025-01-16,2,web
28536,12510,143,2025-09-12,3,web
28537,14298,142,2025-05-01,2,
28538,9478,25,2025-06-11,2,app
28539,13862,166,2025-04-10,5,web
28540,42693,18,2025-02-24,2,app
28541,28508,135,2025-03-26,3,web
28542,4984,117,2025-08-06,5,telefono
28543,27944,137,2024-12-13,5,app
28544,4635,6,2025-03-25,1,app
28545,32219,7,2025-02-06,2,telefono
28546,42116,108,2025-03-16,2,app
28547,42929,78,2025-06-11,4,
28548,44637,106,2025-10-06,4,web
28549,3816,32,2025-10-12,1,
28550,19291,78,2025-06-22,2,app
28551,23523,27,2025-08-11,2,web
28552,691,26,2025-11-02,4,app
28553,27605,79,2025-08-18,2,telefono
28554,32460,37,2025-01-09,2,telefono
28555,12132,162,2025-05-02,2,web
28556,17340,56,2025-09-23,4,app
28557,4713,107,2025-09-16,1,telefono
28558,1429,49,2025-03-02,2,web
28559,25853,170,2025-01-05,4,telefono
28560,15768,81,2025-07-31,2,web
28561,14996,11,2025-08-14,4,
28562,43310,83,2025-06-29,3,web
28563,11489,77,2025-06-29,2,app
28564,40398,163,2025-10-24,2,
28565,36403,50,2025-07-23,4,telefono
28566,40136,16,2025-10-06,2,web
28567,2312,171,2024-12-21,2,web
28568,32570,84,2025-05-31,4,telefono
28569,26840,137,2024-12-23,2,app
28570,47264,14,2025-02-20,2,telefono
28571,42277,15,2025-06-02,3,telefono
28572,21301,5,2025-10-07,5,telefono
28573,11860,28,2024-12-29,3,web
28574,34668,117,2025-04-01,2,telefono
28575,767,123,2024-12-25,5,app
28576,14760,52,2025-03-07,2,
28577,14578,114,2025-04-21,5,app
28578,46707,88,2025-03-13,3,telefono
28579,25126,114,2025-02-19,2,app
28580,6133,24,2025-09-20,5,telefono
28581,32786,7,2025-06-15,4,
28582,16112,91,2025-09-24,2,web
28583,12514,101,2025-06-03,1,app
28584,34394,146,2025-05-31,2,web
28585,19333,38,2025-03-15,5,telefono
28586,40626,149,2025-05-27,2,app
28587,42286,103,2025-05-28,2,app
28588,30737,39,2025-05-03,4,web
28589,9508,44,2025-04-02,4,web
28590,49981,64,2025-09-22,5,web
28591,29320,51,2025-06-11,4,telefono
28592,17224,54,2025-07-09,1,app
28593,15738,170,2024-12-25,5,telefono
28594,25050,35,2025-03-17,5,telefono
28595,1882,161,2025-08-23,2,telefono
28596,38896,119,2025-08-12,2,telefono
28597,36464,114,2025-01-18,1,web
28598,30776,119,2024-12-25,3,web
28599,10996,152,2025-03-16,2,web
28600,46073,33,2025-10-17,4,app
28601,41794,85,2025-05-29,4,web
28602,32307,52,2024-11-12,2,
28603,130,84,2025-05-04,2,web
28604,23865,124,2025-08-03,4,telefono
28605,23152,150,2024-12-09,4,web
28606,16099,118,2025-05-25,4,telefono
28607,24561,1,2025-03-08,4,telefono
28608,8740,9,2025-10-02,2,app
28609,19899,71,2025-03-30,4,web
28610,40809,139,2025-03-11,2,app
28611,42750,136,2025-11-01,2,web
28612,43643,17,2025-06-24,2,app
28613,9615,14,2025-09-07,5,telefono
28614,14055,63,2025-08-18,4,telefono
28615,11669,78,2025-03-09,3,web
28616,33000,142,2024-12-19,1,web
28617,27017,177,2025-08-25,1,app
28618,29484,12,2025-06-17,5,
28619,1238,168,2025-04-18,1,app
28620,8085,87,2025-03-18,2,app
28621,25420,148,2025-07-15,2,telefono
28622,10842,114,2025-09-19,4,web
28623,34104,176,2025-07-01,2,app
28624,17009,75,2025-02-19,6,web
28625,27826,75,2025-03-30,4,web
28626,47901,17,2024-11-20,4,
28627,40873,79,2025-05-15,1,app
28628,47203,32,2025-09-18,1,telefono
28629,5104,41,2025-06-23,2,web
28630,27536,125,2025-06-22,2,telefono
28631,48515,103,2025-08-28,2,telefono
28632,37255,85,2025-08-26,2,telefono
28633,426,105,2025-08-10,4,web
28634,24073,57,2024-11-27,4,web
28635,34017,10,2025-02-09,2,app
28636,33847,164,2025-04-25,2,app
28637,12619,28,2024-12-11,2,telefono
28638,16716,140,2025-10-26,2,app
28639,45952,112,2025-08-08,4,web
28640,33164,65,2025-09-13,3,web
28641,5457,50,2025-09-01,2,app
28642,6786,75,2025-08-25,2,app
28643,12222,137,2025-07-26,4,
28644,40798,136,2025-05-05,4,web
28645,33050,119,2025-06-20,2,app
28646,30489,133,2025-05-14,4,app
28647,41637,2,2025-05-22,2,web
28648,14179,46,2025-06-11,1,app
28649,33084,155,2024-11-19,4,app
28650,18804,79,2025-02-20,2,web
28651,24181,23,2024-12-26,4,app
28652,49581,177,2025-10-19,3,app
28653,943,147,2025-07-14,2,web
28654,11218,47,2024-12-15,6,web
28655,21053,37,2024-11-29,3,telefono
28656,4191,161,2025-09-16,4,telefono
28657,6849,124,2025-04-29,5,app
28658,2922,53,2024-11-16,6,app
28659,9577,172,2025-06-04,3,telefono
28660,45972,17,2025-06-12,2,web
28661,15497,167,2024-12-16,3,telefono
28662,8243,59,2025-06-16,2,app
28663,16089,129,2025-09-14,3,web
28664,18857,66,2025-02-03,2,app
28665,112,37,2024-11-29,2,telefono
28666,15766,97,2025-09-06,1,telefono
28667,1368,109,2025-08-07,4,web
28668,25537,92,2024-12-02,4,telefono
28669,37941,112,2025-01-02,2,app
28670,1783,11,2025-02-20,2,web
28671,32814,41,2025-01-10,4,app
28672,29812,150,2025-04-27,4,telefono
28673,40545,28,2025-09-18,4,telefono
28674,6712,27,2024-12-26,2,app
28675,26807,5,2025-02-05,2,app
28676,29117,17,2024-12-10,3,app
28677,22118,114,2025-05-21,2,web
28678,40252,55,2025-02-09,2,web
28679,13011,100,2025-02-08,2,telefono
28680,47335,39,2025-02-09,2,web
28681,42522,56,2025-07-23,1,app
28682,35106,24,2025-10-04,2,web
28683,47255,121,2025-07-23,1,telefono
28684,36829,23,2025-01-18,3,web
28685,33297,31,2025-01-14,1,app
28686,25470,64,2025-10-19,4,web
28687,19203,127,2025-06-14,2,web
28688,43150,8,2024-12-14,4,app
28689,34271,89,2025-08-21,3,web
28690,38254,120,2025-02-18,4,telefono
28691,46366,172,2025-10-16,3,app
28692,17729,179,2025-09-01,1,app
28693,12794,113,2025-10-18,2,telefono
28694,45303,48,2024-11-18,3,telefono
28695,43875,111,2024-11-13,2,web
28696,42733,71,2024-12-19,2,app
28697,27358,43,2025-03-09,6,web
28698,23132,27,2024-11-30,4,telefono
28699,13729,94,2025-06-07,2,web
28700,22548,83,2025-10-13,4,web
28701,13468,110,2025-10-22,2,telefono
28702,24621,173,2025-09-18,2,app
28703,28028,147,2025-10-08,2,app
28704,16599,76,2025-07-13,4,web
28705,19615,137,2025-07-03,4,web
28706,45257,7,2025-03-07,1,web
28707,6123,155,2025-04-13,1,telefono
28708,34531,130,2025-03-12,3,web
28709,48834,170,2025-04-14,3,telefono
28710,9081,36,2025-09-12,2,app
28711,20355,180,2025-01-07,4,web
28712,19759,157,2025-02-14,5,web
28713,10092,42,2025-11-03,2,web
28714,38263,66,2025-04-04,2,web
28715,38619,131,2025-08-30,4,telefono
28716,31030,36,2025-02-16,6,
28717,5398,18,2025-10-03,4,
28718,21724,15,2025-07-10,4,app
28719,46212,37,2025-03-13,2,app
28720,15289,36,2025-06-16,4,app
28721,36793,155,2025-08-08,2,web
28722,14358,60,2025-09-14,2,web
28723,4608,56,2025-10-25,3,app
28724,14150,166,2025-04-05,2,web
28725,39435,179,2025-10-03,2,telefono
28726,8370,143,2025-09-07,3,app
28727,19656,176,2025-09-02,2,web
28728,21115,149,2025-03-25,2,app
28729,49782,99,2025-09-26,2,app
28730,19557,118,2025-10-31,2,
28731,7344,69,2025-03-26,4,telefono
28732,38179,153,2025-04-30,3,app
28733,20648,113,2024-12-06,2,app
28734,24666,59,2025-08-03,2,web
28735,261,9,2025-02-09,4,app
28736,13922,12,2025-05-26,4,web
28737,47946,135,2025-01-19,5,app
28738,36266,47,2025-01-30,1,web
28739,47442,23,2024-12-20,5,web
28740,24288,45,2024-12-04,3,app
28741,24747,43,2025-06-26,2,web
28742,25365,71,2025-07-11,1,app
28743,26353,126,2025-01-05,4,telefono
28744,43813,13,2025-02-01,5,web
28745,49643,4,2024-11-10,4,telefono
28746,17221,153,2025-04-20,4,
28747,99,120,2025-09-11,2,app
28748,4197,48,2024-11-19,1,app
28749,16695,152,2025-10-09,2,web
28750,4552,106,2025-01-19,5,telefono
28751,13160,144,2025-10-18,3,telefono
28752,47184,39,2025-01-29,2,app
28753,48834,94,2024-11-17,2,web
28754,38578,150,2025-01-17,2,telefono
28755,3409,126,2025-05-18,4,telefono
28756,30210,82,2025-03-25,4,web
28757,47968,94,2025-08-14,3,web
28758,13702,42,2024-12-06,2,web
28759,4807,123,2025-08-08,2,telefono
28760,48730,177,2025-10-03,2,telefono
28761,12248,176,2025-05-21,2,app
28762,19007,43,2025-06-24,2,telefono
28763,35784,108,2025-08-30,6,web
28764,4690,89,2025-01-19,2,app
28765,20779,65,2025-08-15,4,app
28766,46539,81,2025-08-02,2,app
28767,47488,59,2025-09-08,2,telefono
28768,12961,156,2025-02-19,2,app
